DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2007,0.1,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2008,0.2,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2009,0.1,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2010,0.2,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2011,0.2,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2012,0.2,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2013,0.1,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2014,0.0,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2015,0.0,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2016,0.4,b
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2017,0.4,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2018,0.3,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2019,0.6,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2020,0.6,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,DK,2021,0.6,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,EE,2000,0.0,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,EE,2001,0.0,
ESTAT:NASA_10_F_BS(1.0),14/03/23 11:00:00,A,PC_GDP,NCO,S121,ASS,F5,EE,2002,0.0,
