DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,sector,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,ES,2017,46134,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,ES,2018,46016,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,ES,2019,51037,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,ES,2020,42404,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,ES,2021,42049,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2000,7369,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2001,7936,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2002,7518,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2003,7622,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2004,8351,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2005,7789,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2006,8470,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2007,10820,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2008,11844,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2009,8239,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2010,8072,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2011,9431,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2012,8543,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2013,8413,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2014,8527,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2015,8413,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2016,8583,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2017,9030,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2018,9189,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2019,9557,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2020,8679,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FI,2021,9304,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2000,87890,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2001,96505,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2002,88852,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2003,86252,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2004,91306,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2005,94655,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2006,111435,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2007,127393,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2008,140544,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2009,117610,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2010,116838,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2011,121657,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2012,118803,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2013,102176,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2014,98614,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2015,98535,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2016,94386,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2017,92589,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2018,102756,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2019,100630,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2020,91528,p
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,FR,2021,95998,p
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2000,457,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2001,418,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2002,380,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2003,474,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2004,554,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2005,577,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2006,666,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2007,926,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2008,1346,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2009,1527,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2010,1312,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2011,1249,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2012,1324,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2013,1301,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2014,1372,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2015,1258,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2016,1172,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2017,1060,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2018,910,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2019,976,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2020,813,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HR,2021,760,p
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2000,2936,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2001,2985,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2002,3660,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2003,3614,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2004,4732,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2005,4660,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2006,4584,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2007,5683,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2008,5793,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2009,5476,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2010,4549,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2011,4739,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2012,5258,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2013,4648,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2014,4190,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2015,4462,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2016,4202,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2017,4975,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2018,6651,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2019,7487,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2020,6570,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,HU,2021,8291,p
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2010,5398,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2011,5551,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2012,6770,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2013,5904,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2014,5871,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2015,5294,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2016,4270,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2017,5077,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2018,5434,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2019,4687,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2020,4879,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IE,2021,6146,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2000,674,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2001,648,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2002,800,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2003,813,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2004,1148,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2005,1986,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2006,1598,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2007,2074,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2008,1630,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2009,1253,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2010,912,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2011,876,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2012,875,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2013,873,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IS,2014,1013,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2000,216139,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2001,223846,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2002,217943,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2003,208612,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2004,219438,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2005,227203,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2006,242512,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2007,262154,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2008,261355,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2009,209640,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2010,196025,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2011,208393,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2012,195187,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2013,185025,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2014,184787,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2015,179255,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2016,175200,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2017,177136,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2018,171203,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2019,170825,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2020,143841,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,IT,2021,149091,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2000,2126,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2001,2418,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2002,2875,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2003,2884,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2004,3764,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2005,3499,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2006,4199,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2007,3490,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2008,4273,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2009,4168,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2010,4679,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2011,5125,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2012,5551,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2013,5232,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2014,4937,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2015,4904,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2016,5549,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2017,5067,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2018,4961,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2019,5255,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2020,5421,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LT,2021,5273,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2000,831,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2001,859,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2002,788,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2003,728,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2004,664,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2005,733,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2006,932,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2007,1328,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2008,1645,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2009,1028,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2010,1099,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2011,1223,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2012,1089,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2013,1060,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2014,1184,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2015,1139,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2016,1273,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2017,1260,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2018,1307,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2019,1347,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2020,1098,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LU,2021,1165,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2000,877,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2001,1118,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2002,1266,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2003,1290,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2004,1365,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2005,1199,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2006,1385,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2007,1468,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2008,1572,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2009,1497,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2010,1218,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2011,1119,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2012,1119,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2013,1049,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2014,1158,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2015,1091,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2016,1130,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2017,1167,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2018,1279,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2019,1634,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2020,1258,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,LV,2021,1401,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2000,45027,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2001,40332,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2002,43988,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2003,41931,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2004,43336,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2005,43564,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2006,46872,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2007,51472,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2008,57923,
ESTAT:NASA_10_NF_TR(1.0),13/02/23 23:00:00,A,CP_MEUR,RECV,D4,S14,NL,2009,51008,
